Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Light Greatsword,Rellana's Twin Blades,121,74.25,74.25,74.25,74.25 + 74.25,,121 + 121,121 + 121,453.75 + 453.75,453.75 + 453.75,121,121 + 121,121,121,181.5,302.5 + 302.5,453.75 + 453.75,30.36 + 121.11,79.86 + 79.86,20.24 + 80.74 + 20.24,79.86 + 79.86 + 79.86 + 79.86,,,121 + 121,121 + 121,453.75 + 453.75,453.75 + 453.75,30.36 + 121.11,121 + 121,79.86 + 79.86,79.86 + 33,151.25 + 151.25 + 151.25,181.5,,121,74.25,74.25,74.25,74.25,,0,0,0,0,0,0,,,,,,30.36 + 121.11,79.86 + 79.86,20.24 + 80.74 + 20.24,90.75 + 90.75 + 90.75 + 90.75,,,30.36 + 121.11,30.36 + 121.11,33 + 79.86,151.25 + 151.25 + 151.25,,63.25,63.25,126.5,126.5,,379.5,63.25,63.25,126.5,126.5,,379.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatsword,Bastard Sword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Claymore,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Iron Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Lordsworn's Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Knight's Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Banished Knight's Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Forked Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Lizard Greatsword,228.938,114.978,114.978,124.3,,,216.37 + (154.55 Bullet),216.37 + (154.55 Bullet),929.5 + (154.55 Bullet),929.5 + (154.55 Bullet),228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,253.462 + (154.55 Bullet),253.462 + (154.55 Bullet),1041.04 + (154.55 Bullet),1041.04 + (154.55 Bullet),297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Flamberge,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Gargoyle's Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Gargoyle's Blackblade,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Inseparable Sword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Sword of Milos,228.938,114.978,114.978,124.3,,,370.92,370.92,557.7,557.7,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,650.65,650.65,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Marais Executioner's Sword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Greatsword of Solitude,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Ordovis's Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Alabaster Lord's Sword,228.938,114.978,114.978,124.3,,,386.375,386.375,1115.4,1487.2,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,386.375,386.375,1115.4,1487.2,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Death's Poker,228.938,114.978,114.978,124.3,,,370.92,370.92,557.7,557.7,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,650.65,650.65,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Helphen's Steeple,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Blasphemous Blade,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Golden Order Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Dark Moon Greatsword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Greatsword of Damnation,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Greatsword,Sacred Relic Sword,228.938,114.978,114.978,124.3,,,370.92,370.92,1115.4,1115.4,228.938,247.5,228.938,228.938,343.915,743.6,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,137.363 + 137.363,137.363 + 137.363,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colossal Sword,Zweihander,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Watchdog's Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Fire Knight's Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Troll's Golden Sword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Troll Knight's Sword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Moonrithyll's Knight Sword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Royal Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Grafted Blade Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Ruins Greatsword,504,352.8,352.8,,,,554.4,554.4,873 + (210 AoE),873 + (210 AoE),504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,977.76 + (210 AoE),977.76 + (210 AoE),655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Ancient Meteoric Ore Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Starscourge Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,145.8 + 145.8,145.8 + 145.8,162 + 162,,,,554.4,554.4,1047.6,1047.6,145.8 + 145.8,504,145.8 + 145.8,145.8 + 145.8,291.6 + 291.6,698.4,1260,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Greatsword of Radahn (Lord),504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,145.8 + 145.8,145.8 + 145.8,162 + 162,,,,554.4,554.4,1047.6,1047.6,145.8 + 145.8,504,145.8 + 145.8,145.8 + 145.8,291.6 + 291.6,698.4,1260,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Greatsword of Radahn (Light),504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,145.8 + 145.8,145.8 + 145.8,162 + 162,,,,554.4,554.4,1047.6,1047.6,145.8 + 145.8,504,145.8 + 145.8,145.8 + 145.8,291.6 + 291.6,698.4,1260,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Godslayer's Greatsword,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
Colossal Sword,Maliketh's Black Blade,504,352.8,352.8,,,,554.4,554.4,1047.6,1047.6,504,504,504,504,504,698.4,1260,655.2,458.64,458.64,,,,720.72,720.72,1152.36,1152.36,655.2,655.2,655.2,655.2,655.2,768.24,1386,504,352.8,352.8,,,,210,0,0,0,0,0,,,,,,302.4 + 302.4,302.4 + 302.4,302.4 + 302.4,,,,302.4 + 302.4,302.4 + 302.4,151.2 + 453.6,564.48 + 564.48,,194.4,194.4,194.4,194.4,194.4,486,194.4,194.4,194.4,194.4,40.5,486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thrusting Sword,Rapier,104,54,54,54,54,108,208,208,780,780,104,208,104,208,156,520,780,135.2,70.2,70.2,70.2,70.2,140.4,228.8,228.8,858,858,135.2,228.8,135.2,228.8,176.8,578.5,858,104,54,54,54,54,108,104,0,0,0,0,0,104,208,208,228.8,228.8,108.48 + 27.12,27.12 + 108.48 + 108.48,108.48 + 27.12,216.96 + 27.12 + 216.96,,,27.12 + 108.48,108.48 + 27.12,216.96 + 54.24,130 + 130 + 130,,44,44,88,88,22,264,44,44,88,88,22,264
Thrusting Sword,Estoc,104,54,54,54,54,108,208,208,780,780,104,208,104,208,156,520,780,135.2,70.2,70.2,70.2,70.2,140.4,228.8,228.8,780,780,135.2,228.8,135.2,228.8,176.8,578.5,858,104,54,54,54,54,108,104,0,0,0,0,0,104,208,208,228.8,228.8,108.48 + 27.12,27.12 + 108.48 + 108.48,108.48 + 27.12,216.96 + 27.12 + 216.96,,,27.12 + 108.48,108.48 + 27.12,216.96 + 54.24,130 + 130 + 130,,44,44,88,88,22,264,44,44,88,88,22,264
Thrusting Sword,Noble's Estoc,104,54,54,54,54,108,208,208,780,780,104,208,104,208,156,520,780,135.2,70.2,70.2,70.2,70.2,140.4,228.8,228.8,780,780,135.2,228.8,135.2,228.8,176.8,578.5,858,104,54,54,54,54,108,104,0,0,0,0,0,104,208,208,228.8,228.8,108.48 + 27.12,27.12 + 108.48 + 108.48,108.48 + 27.12,216.96 + 27.12 + 216.96,,,27.12 + 108.48,108.48 + 27.12,216.96 + 54.24,130 + 130 + 130,,44,44,88,88,22,264,44,44,88,88,22,264
